,a,n,x,y,z,label
325,0.5,1,"(-4.962846327295143, 1.9676876697412005)",1,0.9735585636691222,train
326,0.5,1,"(-7.695088255102714, 0.5655028305857849)",1,-0.42795243467370647,train
327,0.5,1,"(14.260576952489647, -0.25761857535207433)",0,-0.24301485428817088,train
328,0.5,1,"(16.971745592040797, -1.244810604469608)",0,-1.2418737347483044,train
329,0.5,1,"(-14.982456425129339, -0.5962552200533537)",0,-0.5962430823317564,train
330,0.5,1,"(-5.702203728391525, 1.8786434047435232)",1,0.8835367952035184,train
331,0.5,1,"(-7.27049262476859, -0.5151420258691033)",0,-0.48515697809415165,train
332,0.5,1,"(-25.313574568150386, 1.9536421805882758)",1,0.9665794346996155,train
333,0.5,1,"(2.9518895015360402, 0.6544727767993349)",0,0.6548213737126924,train
334,0.5,1,"(2.8632591853367817, 1.8785962247890988)",1,0.8681529367801659,train
335,0.5,1,"(-14.061264557084218, 0.6702400402521427)",1,-0.3183485230202666,train
336,0.5,1,"(-0.5512450052061498, 1.1513885695259218)",1,0.14312421125970143,train
337,0.5,1,"(12.652051558320158, 2.767502794304334)",1,1.7729645437825483,train
338,0.5,1,"(-7.40810233405188, 0.15395925263468896)",0,0.13886828918953675,train
339,0.5,1,"(4.88679784585929, 2.090055708657122)",1,1.0922990738292495,train
340,0.5,1,"(3.809644304957367, -1.9799805917295954)",0,-1.9798944075052516,train
341,0.5,1,"(4.093387641230424, 1.0090068291927075)",1,0.02877245390913835,train
342,0.5,1,"(20.712810060485573, 0.027124775211151683)",1,-0.9809215030687226,train
343,0.5,1,"(-6.803879378648499, -1.2815708435970647)",0,-1.2517252999479984,train
344,0.5,1,"(5.6867507235563535, 0.05745745222215149)",0,0.06715414470156034,train
345,0.5,1,"(-7.554179286582225, -0.7495822634149436)",0,-0.7620957789490772,train
346,0.5,1,"(10.763515076487526, 0.9103876796839682)",1,-0.09043528187045091,train
347,0.5,1,"(-11.87435255799398, -0.6119966447672056)",0,-0.6281287217828642,train
348,0.5,1,"(-13.868346193872767, 0.38456402946106527)",0,0.40414646299749657,train
349,0.5,1,"(12.881477990716522, -0.6458368057716585)",0,-0.6571687655016178,train
350,0.5,1,"(2.2203454226232813, 0.538610880198918)",1,-0.47556842686008727,train
351,0.5,1,"(-10.64067184655513, -1.90843401594627)",0,-1.9091005110892767,train
352,0.5,1,"(-16.526844957852383, -0.10918432330674588)",0,-0.0929695709086818,train
353,0.5,1,"(14.923473124124637, -1.86795931231689)",0,-1.8601199440035663,train
354,0.5,1,"(-4.342831317100683, 1.5398588448850046)",1,0.537402406730693,train
355,0.5,1,"(2.4204873472469393, 2.902360178054942)",1,1.8903574138040027,train
356,0.5,1,"(-1.4901240775113753, 1.1573399601168153)",0,1.1566243284681499,train
357,0.5,1,"(-5.225349408018901, -0.8490236239139686)",0,-0.84863179191888,train
358,0.5,1,"(8.69393011072781, 0.0509426498923993)",0,0.051229374149305285,train
359,0.5,1,"(-7.650280127392737, 0.7473663909489277)",0,0.738959560406103,train
360,0.5,1,"(-5.196299039258555, 1.3306582137049958)",1,0.33745644310992085,train
361,0.5,1,"(-2.748749254340235, -1.7005961628315702)",0,-1.7119564237021558,train
362,0.5,1,"(-5.002853041811157, -0.7284341777100982)",1,-1.7340156594256837,train
363,0.5,1,"(2.6786986619367825, 1.0813134173918628)",0,1.0889074587098435,train
364,0.5,1,"(3.687986748914177, -0.7002539755499994)",0,-0.6967069774015315,train
365,0.5,1,"(-8.879058525546538, 0.9055187652488572)",0,0.9030990729986461,train
366,0.5,1,"(-1.7959994681011056, -0.41567201008276694)",1,-1.4292304785022114,train
367,0.5,1,"(-4.767686318952819, -0.9247096485880624)",0,-0.9335366582462652,train
368,0.5,1,"(0.9554171567138506, -1.2334279506298151)",0,-1.2392005826624477,train
369,0.5,1,"(-7.007005758838379, 2.5058638216834233)",1,1.4992298166730063,train
370,0.5,1,"(2.69306840179542, -0.029093269050915055)",0,-0.03339149007662162,train
371,0.5,1,"(-0.5022596250602748, 1.440206645685676)",1,0.445207926416347,train
372,0.5,1,"(-7.686671959965616, 2.248650101770864)",1,1.2570322626350992,train
373,0.5,1,"(-14.709329792245677, 2.124657342713541)",1,1.1331420666292131,train
374,0.5,1,"(2.297542921960392, -0.18117112362309828)",0,-0.18877071677484014,train
375,0.5,1,"(-12.851947855082683, 0.5575378150857664)",1,-0.45283888005953243,train
376,0.5,1,"(5.3035762996274745, 0.970364020251001)",0,0.965549798967198,train
377,0.5,1,"(3.049665322508317, 0.16203863430744342)",0,0.169290932487564,train
378,0.5,1,"(6.550262297173475, -2.1036450808991214)",0,-2.105383380744296,train
379,0.5,1,"(4.384939713805659, -0.10097828700112282)",0,-0.10235401224234153,train
380,0.5,1,"(-4.412162637317705, 2.641082247225732)",1,1.632477442108792,train
381,0.5,1,"(3.364354509767932, 2.089909363655198)",1,1.0859869048852304,train
382,0.5,1,"(12.064712521845378, 1.0203413241722026)",1,0.02900520039991844,train
383,0.5,1,"(-16.982663163938817, 0.5078441267051923)",0,0.49836536325264924,train
384,0.5,1,"(-12.953347492009335, -0.4175050678227401)",0,-0.41478220243238006,train
385,0.5,1,"(-2.378967676718097, 0.7904439197212852)",1,-0.22704802425281567,train
386,0.5,1,"(13.341168503932957, -1.440388494501743)",0,-1.434690592368032,train
387,0.5,1,"(-14.650006429062437, -0.7349874890431357)",0,-0.7299387416968569,train
388,0.5,1,"(-13.281462292880851, 0.6380619041634188)",0,0.6427618527314383,train
389,0.5,1,"(5.582095636590323, -0.7875845485992683)",0,-0.8053387520561295,train
390,0.5,1,"(16.652857663614075, 1.1600180723528242)",1,0.1566718856011936,train
391,0.5,1,"(10.367751298106588, 0.44644258671290193)",0,0.4543398228435769,train
392,0.5,1,"(-2.9131069228750093, 0.2994795201556358)",1,-0.689322509927589,train
393,0.5,1,"(3.423138144874429, -1.0349570203137)",0,-1.0592527973831785,train
394,0.5,1,"(-2.316854008987396, 1.1926909316878902)",1,0.1951731521679691,train
395,0.5,1,"(6.155207437521114, 0.2822777724842473)",0,0.2573193110884132,train
396,0.5,1,"(2.563864505200527, -1.7190555945547183)",0,-1.7127622583018578,train
397,0.5,1,"(-4.401899442891544, -1.2220507255203024)",0,-1.2261095459650848,train
398,0.5,1,"(13.851465403348783, -1.0741823828722419)",0,-1.085633921564404,train
399,0.5,1,"(14.75908987025059, -2.1924490978447935)",0,-2.198243427520156,train
400,0.5,1,"(7.188020130434957, 1.9933880046506165)",1,0.9981884703304641,train
401,0.5,1,"(5.938975249213878, 0.6761848822739225)",1,-0.3248428544437474,train
402,0.5,1,"(0.12925473791340691, 2.418622630781143)",1,1.424514746741104,train
403,0.5,1,"(11.182219613322342, 1.193626696458152)",1,0.20715947849530514,train
404,0.5,1,"(1.2504870704641347, -0.21328470299195734)",0,-0.21688708638941823,train
405,0.5,1,"(-5.901016199188339, 0.7831984913901264)",1,-0.22217686882075882,train
406,0.5,1,"(7.526967732397596, 1.8485347941985397)",1,0.8558619418386717,train
407,0.5,1,"(-14.750541812147832, -0.005548099621112846)",0,-0.00229559103836402,train
408,0.5,1,"(18.735559008191867, 3.0424237983445845)",1,2.0425187571253614,train
409,0.5,1,"(0.9426238854822547, -1.6624317222162441)",0,-1.6702762557923616,train
410,0.5,1,"(-3.498568559238151, 0.9137234248253012)",1,-0.08190281754082174,train
411,0.5,1,"(-2.2591484051576693, 2.1160952694703568)",1,1.099367785059635,train
412,0.5,1,"(2.5863549643844377, -0.452070822031194)",0,-0.4559397719176735,train
413,0.5,1,"(-1.7012303346997601, 2.1366298466715774)",1,1.1359370681799583,train
414,0.5,1,"(-9.390273880233785, -1.4621743626180443)",0,-1.4709497387870694,train
415,0.5,1,"(1.783509248893568, -0.5063467408182523)",0,-0.5099841643570706,train
416,0.5,1,"(2.1163679225541925, 2.1155215464463053)",0,2.1079619106046596,train
417,0.5,1,"(16.849577022301894, 2.0676541512186835)",1,1.0634103484022748,train
418,0.5,1,"(-6.926807957609545, 1.2834511371526458)",1,0.28053997868613867,train
419,0.5,1,"(0.21312061686469674, 0.10465813126449253)",0,0.1146091413100836,train
420,0.5,1,"(6.685107188824011, 3.4611395216303666)",1,2.461112623496651,train
421,0.5,1,"(10.614137260316923, 0.34372082180078034)",1,-0.6599640421452313,train
422,0.5,1,"(14.303342373313217, 1.0167989123337127)",0,1.0198119771139347,train
423,0.5,1,"(0.3989776274359649, 0.6522910632310608)",0,0.6638289469954077,train
424,0.5,1,"(6.005949856982925, -0.5068373593926923)",0,-0.5046571248202254,train
425,0.5,1,"(16.494152641411073, 0.16250657287910195)",0,0.15908492957861853,train
426,0.5,1,"(-7.794576610378952, -0.11513424243495582)",0,-0.11751191225235846,train
427,0.5,1,"(19.857199740398634, -1.5523853467080306)",0,-1.5542886359084411,train
428,0.5,1,"(-0.25781013477466985, 2.4696719776214198)",1,1.4654859406646819,train
429,0.5,1,"(-0.4863846474563793, -1.4799668651174624)",1,-2.485921839004358,train
430,0.5,1,"(3.4987277003983404, -1.1398758863458032)",0,-1.1284344790058465,train
431,0.5,1,"(-4.6570971514369655, 1.4251334559167965)",0,1.417077845331993,train
432,0.5,1,"(-5.572226328525985, -1.465351593740514)",0,-1.4715960057943205,train
433,0.5,1,"(-2.1060462551301287, 0.9352067769097189)",0,0.9385067789410817,train
434,0.5,1,"(-1.8704269273182559, 1.3084291082178334)",1,0.30095344384911926,train
435,0.5,1,"(-9.207642758054567, 1.0547555670163629)",1,0.06994590053848981,train
436,0.5,1,"(11.913916721262133, 2.3048047368924465)",1,1.3168362981263892,train
437,0.5,1,"(2.0375144592337464, 1.000702639035343)",0,0.9882766449490021,train
438,0.5,1,"(5.867211668842036, 1.2652183679057627)",1,0.27048861252022527,train
439,0.5,1,"(0.5459613211964731, -1.428619136778427)",0,-1.4312278817606705,train
440,0.5,1,"(-4.920300997434849, -1.074443938914234)",0,-1.0772349817752866,train
441,0.5,1,"(-6.13962212960791, 0.556376399202294)",0,0.5482755915202262,train
442,0.5,1,"(-11.809356624870274, 2.5349861279730197)",0,2.5365431677343895,train
443,0.5,1,"(3.3409503963567677, 0.6298424178358244)",1,-0.38008415485930824,train
444,0.5,1,"(9.029192075020331, 1.2010685056288335)",1,0.20027072684216635,train
445,0.5,1,"(-0.8984238276570695, -0.7189047661063095)",0,-0.7286355984209314,train
446,0.5,1,"(10.913850750272616, 1.5011350715353293)",1,0.49660883957780166,train
447,0.5,1,"(4.992170826506082, 1.7183577905183658)",1,0.6984452074970446,train
448,0.5,1,"(6.903606739493046, 1.5501620865728694)",1,0.5545904331506019,train
449,0.5,1,"(-4.000162566754507, 0.8225526161459779)",0,0.8329292968143636,train
450,0.5,1,"(-3.7868764700966695, 1.971048624998871)",1,0.9617747999148938,train
451,0.5,1,"(0.3980829457274956, 0.7896077208176958)",1,-0.19685259326718774,train
452,0.5,1,"(5.699819456508992, 0.737619897202492)",1,-0.252225796293748,train
453,0.5,1,"(14.095022831227585, 2.1120546247394043)",1,1.1082233750228125,train
454,0.5,1,"(-6.546316648496521, 2.470592439558796)",1,1.4599989696271867,train
455,0.5,1,"(10.124663293059257, 2.24461981180093)",1,1.2431461129945982,train
456,0.5,1,"(17.903697772742103, 2.363856373247759)",1,1.3709845794723188,train
457,0.5,1,"(0.022239381042777673, 1.472542117455377)",1,0.47805176318990633,train
458,0.5,1,"(5.943305401416986, -0.5891636532710325)",1,-1.6028458729858306,train
459,0.5,1,"(-4.331408665246779, 2.281609934750921)",1,1.280103866778993,train
460,0.5,1,"(-5.718613870814605, 1.1283268518067162)",1,0.1320968200535967,train
461,0.5,1,"(0.6097442632311154, -0.01903709147180129)",0,-0.01850870332984983,train
462,0.5,1,"(-2.0337416738125675, 1.547606269831916)",1,0.540660716949889,train
463,0.5,1,"(7.11578083701465, 2.1256022393653886)",1,1.1192342390235328,train
464,0.5,1,"(9.296139372115823, 1.963200666845193)",1,0.9547473962865103,train
465,0.5,1,"(4.386186979138349, 0.934350692148254)",1,-0.07545562013654106,train
466,0.5,1,"(12.603419774519859, 1.018398629609505)",1,0.018426479438996446,train
467,0.5,1,"(-4.368854560055531, 1.8524286663461453)",1,0.855279498489616,train
468,0.5,1,"(10.626496001124151, -1.8644972436556901)",1,-2.882887176605301,train
469,0.5,1,"(-11.614737015386202, -0.38672032427439135)",0,-0.3946011679293472,train
470,0.5,1,"(5.979108220209417, 1.7037947930455333)",0,1.6973971804203747,train
471,0.5,1,"(-4.673474059723022, 0.7312054886916614)",1,-0.2529739698591569,train
472,0.5,1,"(-2.5270303774016414, 0.3174810005016793)",0,0.30297395472137034,train
473,0.5,1,"(11.215461487949872, -0.13415508454413802)",0,-0.14529638999759953,train
474,0.5,1,"(-16.050466368809108, 1.2103007778344392)",1,0.19607931825170472,train
475,0.5,1,"(-6.4565068026931405, -1.514992712746684)",0,-1.5231503384911498,train
476,0.5,1,"(-0.35538985296488856, -0.15490688923357226)",0,-0.15324695041656444,train
477,0.5,1,"(-6.174664943130413, 2.3612501897493337)",1,1.359480884949328,train
478,0.5,1,"(-1.6589461871121411, -2.827415465221358)",0,-2.8228394497278604,train
479,0.5,1,"(-13.74754981289919, 0.6423007141418083)",1,-0.33275687879670535,train
480,0.5,1,"(9.196552229937904, 0.9172304524949612)",1,-0.07833569772119275,train
481,0.5,1,"(7.551579020108021, -0.8240606323157413)",0,-0.8125282392515596,train
482,0.5,1,"(10.711104713579365, -1.4992359299609404)",0,-1.504883599906897,train
483,0.5,1,"(-5.378656674802125, 2.629550159869885)",1,1.6286120912264692,train
484,0.5,1,"(-6.2223313255335775, -0.39298488242618995)",0,-0.4087725529141393,train
485,0.5,1,"(-12.046147582229048, -0.780666666136304)",0,-0.7717075542083263,train
486,0.5,1,"(-9.178668885994021, -0.12774108440452714)",0,-0.12992592782347362,train
487,0.5,1,"(-7.2714801406767124, -1.4643780374223399)",0,-1.4560327363270558,train
488,0.5,1,"(-0.6463762668078092, -2.128599140549819)",0,-2.132322780385589,train
489,0.5,1,"(-1.0641389165774673, 1.4050588666216337)",1,0.4084889109846197,train
490,0.5,1,"(4.838488662606736, -0.3495097282157078)",1,-1.362642637929977,train
491,0.5,1,"(-6.211646690266335, 2.0925588511312743)",1,1.0783632571812463,train
492,0.5,1,"(14.583192195749803, 0.12002128946735027)",1,-0.8878107220237614,train
493,0.5,1,"(-7.391736864727136, 0.3765066660483733)",1,-0.5987593613244155,train
494,0.5,1,"(12.525137396409361, 1.4136374302308932)",1,0.43499506264884513,train
495,0.5,1,"(5.2343944709950225, 2.663353289346021)",1,1.6618026040828529,train
496,0.5,1,"(9.02971532030318, 0.6041547562113952)",0,0.6044897008570067,train
497,0.5,1,"(5.560930296064297, 1.1802751018326807)",1,0.18623225006927446,train
498,0.5,1,"(1.2708752942628498, 1.4705503718748587)",1,0.46867648967874576,train
499,0.5,1,"(6.922095183576145, -0.08156757473781454)",0,-0.09500039239925884,train
500,0.5,1,"(18.75602438825365, 1.3606349433217857)",1,0.3378896405299584,train
501,0.5,1,"(15.8009920570271, -0.0828918595851815)",1,-1.0815766759503675,train
502,0.5,1,"(7.700259334531889, -1.399979546308472)",0,-1.3818237751452598,train
503,0.5,1,"(13.977803190426988, 0.45805739412842084)",1,-0.5466331454702398,train
504,0.5,1,"(-7.215748536953571, -1.5326267810645426)",0,-1.5281537561761027,train
505,0.5,1,"(11.665204973518188, 1.592970096588351)",1,0.5986010138466467,train
506,0.5,1,"(-13.536393544236528, 0.8941108035232764)",1,-0.1004878596539589,train
507,0.5,1,"(-12.208913712375402, -2.3212530319596176)",0,-2.324359164543039,train
508,0.5,1,"(6.651127833596832, -0.8914630913835506)",0,-0.9001521221381765,train
509,0.5,1,"(1.822132558428233, 2.2442999283882914)",1,1.2430771483631642,train
510,0.5,1,"(1.08150495175212, 1.7825991043632006)",1,0.7947496753096857,train
511,0.5,1,"(-3.5507077164576053, -1.4009142601724491)",0,-1.3922849834116855,train
512,0.5,1,"(-6.3385279192318915, 2.1959768684441054)",1,1.1798249859140415,train
513,0.5,1,"(-1.3821021520321657, -1.616257535074466)",0,-1.6244924323061687,train
514,0.5,1,"(13.16093267090558, -2.4823453455731492)",0,-2.491407647844898,train
515,0.5,1,"(-5.211087024073375, 2.6053760092687273)",1,1.5949455386516163,train
516,0.5,1,"(6.3073259938212844, 2.5765868720448912)",1,1.5943079103321605,train
517,0.5,1,"(-2.9652291243346443, -0.07053182230751666)",1,-1.0750896897816085,train
518,0.5,1,"(15.873089298453722, 0.3626748338148588)",0,0.35434566071973495,train
519,0.5,1,"(-16.89372095947557, -0.12551460745753043)",1,-1.1140430000592354,train
520,0.5,1,"(-12.22450470371382, 2.059401864162703)",1,1.063150110299937,train
521,0.5,1,"(-21.03708622801409, 2.795972194938796)",1,1.7859384025689415,train
522,0.5,1,"(9.569744819471321, 1.7377544935015752)",1,0.737576181400528,train
523,0.5,1,"(25.949256772070115, 0.9663146057071661)",1,-0.05095811826037444,train
524,0.5,1,"(-0.6021154780876103, 1.8117910221042217)",1,0.814176806477822,train
525,0.5,1,"(-2.4548832033536185, -1.142387903541975)",0,-1.1490850305001845,train
526,0.5,1,"(-5.961842080063164, 0.5926781819778484)",1,-0.3997366501832067,train
527,0.5,1,"(17.017576435348175, 2.3158661573587085)",1,1.3249329701658499,train
528,0.5,1,"(4.219494013593774, 0.8461630955182604)",0,0.8397062624669103,train
529,0.5,1,"(-6.85772501933097, 0.9651672826178432)",1,-0.025343717346050343,train
530,0.5,1,"(0.2108986763342937, 0.36345279468279007)",1,-0.6456232934785531,train
531,0.5,1,"(-1.6912519740453977, -1.7392090062658576)",0,-1.7374116134599948,train
532,0.5,1,"(-12.744984313810791, 1.3249751693870078)",1,0.33074165423829216,train
533,0.5,1,"(-6.333038124647697, 1.3605669033667314)",1,0.34618490392605084,train
534,0.5,1,"(0.41264822803975176, 0.15991182940674678)",0,0.16064059974415312,train
535,0.5,1,"(9.375185232759703, 1.0580136615286797)",1,0.048928006847507866,train
536,0.5,1,"(-1.887533983727006, 0.7725062893357969)",1,-0.22546383714727958,train
537,0.5,1,"(-2.28681133730871, 1.1939781367016002)",0,1.1944530103871567,train
538,0.5,1,"(-13.422552136623214, -1.5164779156971635)",0,-1.5196786087587422,train
539,0.5,1,"(5.913403356967374, -1.3416936773321435)",0,-1.3404620696132628,train
540,0.5,1,"(3.1392730499006656, -0.49446279365284534)",0,-0.4990926681494295,train
541,0.5,1,"(-2.566032032732139, 0.3390610563322672)",1,-0.6677274194983007,train
542,0.5,1,"(-9.43628198778111, -0.1963576878706437)",0,-0.21180438433783705,train
543,0.5,1,"(11.68207404217956, 1.8897450642073417)",1,0.8988035575559354,train
544,0.5,1,"(8.953050229499286, -2.0387441118606846)",0,-2.0408879238763875,train
545,0.5,1,"(0.9601380966626605, 0.3231878579685667)",1,-0.6714015070714523,train
546,0.5,1,"(14.500274198489004, 2.4377000492977148)",1,1.4431320985233762,train
547,0.5,1,"(16.685084591268296, -0.9271029068338065)",0,-0.9143743694844141,train
548,0.5,1,"(4.827441820875313, -0.6433706398717345)",0,-0.6388560836802405,train
549,0.5,1,"(-1.62560977121313, 2.929483007284828)",1,1.9339846513816523,train
550,0.5,1,"(13.88025815062751, 0.7997218221807071)",1,-0.21055659135428195,train
551,0.5,1,"(19.476372074884416, 0.9572749966898574)",1,-0.04688310150707864,train
552,0.5,1,"(11.631692581887535, 0.7447327608509854)",0,0.7538412275699653,train
553,0.5,1,"(-0.6303427184173842, -0.24570426184678038)",0,-0.2556595934772755,train
554,0.5,1,"(-3.855699801497171, 2.1416040170466655)",1,1.1418094048781446,train
555,0.5,1,"(3.6916127642264827, 1.1262006768904735)",1,0.14335407484336044,train
556,0.5,1,"(8.215339482505874, -1.1815819273222279)",0,-1.1858788979514578,train
557,0.5,1,"(3.8603249239760835, 0.546086070383383)",1,-0.43459632150348404,train
